,Buy Dates,Sell Dates,Buy Prices,Sell Prices,Trade Reward,Trade Win,Trade Efficiency,Grad at Buy,Grad at Sell,Grad Difference
0,2019-01-04 18:00:00,2019-01-07 18:00:00,3823.666676733398,4044.987003955078,211.57633998634816,11.57633998634816,0.0578816999317408,0.6364955889366248,9.683906112073075,9.047410523136449
1,2019-01-11 18:00:00,2019-01-15 18:00:00,3700.5707405273433,3654.1632186035154,208.92303747575207,-2.6533025105960917,-0.012540639046725614,-23.098979832292848,2.0816150113168774,25.180594843609725
2,2019-01-16 18:00:00,2019-01-19 18:00:00,3658.2080094726557,3727.1557353515623,212.86069445981818,3.937656984066109,0.018847404439652184,0.774487151037814,5.473483191343407,4.698996040305593
3,2019-01-21 18:00:00,2019-01-23 18:00:00,3590.582531030273,3579.8664265136717,212.22541106789095,-0.6352833919272314,-0.002984503050407712,-2.7678223862346183,2.860279920244473,5.628102306479091
4,2019-01-25 18:00:00,2019-01-27 18:00:00,3574.4259491455073,3560.7049765136717,211.41075184750937,-0.8146592203815715,-0.003838650688823318,1.4047409558480695,3.1256026080712367,1.7208616522231672
5,2019-01-29 18:00:00,2019-02-02 18:00:00,3428.7045301757807,3449.001217675781,212.66222683656855,1.2514749890591759,0.005919637379473798,-5.382202439416062,3.7100659729123535,9.092268412328416
6,2019-02-07 18:00:00,2019-02-09 18:00:00,3388.3277663818358,3618.040113720703,227.0797043314048,14.417477494836248,0.06779519668020835,-0.8592477557078979,14.06517009538863,14.924417851096528
7,2019-02-15 18:00:00,2019-02-19 18:00:00,3606.2479465576166,3943.456203955078,248.31317261275726,21.233468281352458,0.09350667574572802,-3.3117602605222896,14.306079315086457,17.61783957560875
8,2019-02-22 18:00:00,2019-02-23 18:00:00,3997.098105175781,4105.387807910156,255.0404930186402,6.727320405882949,0.027092080275476004,-1.3829838644034176,2.757380636826099,4.1403645012295165
9,2019-02-25 18:00:00,2019-03-02 18:00:00,3893.7893663818354,3820.0066765136717,250.20777819264447,-4.832714825995737,-0.018948813848326928,-14.899150021227001,-3.3349929395263302,11.564157081700671
10,2019-03-04 18:00:00,2019-03-06 18:00:00,3749.5321422363277,3854.9353499999997,257.24137636662806,7.0335981739835916,0.028111029260521857,-5.593260112860229,3.556021892659544,9.149282005519773
11,2019-03-07 18:00:00,2019-03-09 18:00:00,3902.4743922363277,3923.379063720703,258.6193601596367,1.3779837930086387,0.005356773519376195,3.219133298031874,3.611684930058047,0.3925516320261728
12,2019-03-12 18:00:00,2019-03-17 18:00:00,3897.0789077636714,3989.015681396484,264.72050158756423,6.10114142792753,0.023591201463654957,-1.8884822518325173,5.148353470142677,7.036835721975194
13,2019-03-19 18:00:00,2019-03-20 18:00:00,4027.3555198242184,4016.4788548828124,264.0055718564501,-0.7149297311141254,-0.0027006964962161834,0.5035740199876351,1.1932368935790194,0.6896628735913843
14,2019-03-22 18:00:00,2019-03-23 18:00:00,4024.176405175781,3979.4799146484374,261.07326438442414,-2.9323074720259683,-0.011106990854042943,-2.1168862426527966,-1.6317289054839748,0.4851573371688218
15,2019-03-26 18:00:00,2019-03-29 18:00:00,3952.529287939453,4093.7117853515624,270.3986792740227,9.325414889598562,0.035719532260749275,-4.673730265815863,4.866752665080494,9.540482930896356
16,2019-04-01 17:00:00,2019-04-03 17:00:00,4160.109510351562,5102.947748144531,331.6812521567546,61.28257288273193,0.22663784101041415,1.9997541935098582,42.06854375959932,40.068789566089464
17,2019-04-12 17:00:00,2019-04-20 17:00:00,5092.605734472656,5294.483024414062,344.8295137346188,13.148261577864162,0.03964125645440524,-24.763203122128346,-0.9165209185590015,23.846682203569344
